Video Name,Width,Height,Video Length,Frames per Second,Frame Count,Original Bitrate,Original Size,Scene Count,Avg Motion %,Avg PCC,Compression Preset,Compression Duration,Compressed Bitrate,Compressed Size, Average PSNR, Average SSIM, Average VIFp
C:\Video Compression\Files\Input\jellyfish-70-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,68333984,261716843,1,37.749 %,94 %,fast,36.95,2823654,10814497,38.116902752497204,0.9459564428412874,0.5273815394006658
C:\Video Compression\Files\Input\jellyfish-70-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,68333984,261716843,1,37.749 %,94 %,medium,51.61,2877142,11019353,38.63585217647057,0.9503479023307436,0.5478832730299672
C:\Video Compression\Files\Input\jellyfish-70-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,68333984,261716843,1,37.749 %,94 %,slow,119.67,2955341,11318856,39.14862603329634,0.9542621542730303,0.5677700299667044
C:\Video Compression\Files\Input\jellyfish-70-mbps-hd-h264.mkv,1920,1080,30030,29.970,900,68333984,261716843,1,37.749 %,94 %,slower,304.20,2875917,11014666,39.37834142508327,0.9570905138734741,0.5747850177580471
C:\Video Compression\Files\Input\mars-20030905.avi,1920,1080,15240,25.000,381,8236967,15702834,1,0.812 %,98 %,superfast,4.44,220183,427966,44.22077606544498,0.9912369031413614,0.5544752853403143
C:\Video Compression\Files\Input\mars-20030905.avi,1920,1080,15240,25.000,381,8236967,15702834,1,0.812 %,98 %,veryfast,5.47,200580,389864,44.65340354188483,0.9923418429319372,0.5708555130890048
C:\Video Compression\Files\Input\mars-20030905.avi,1920,1080,15240,25.000,381,8236967,15702834,1,0.812 %,98 %,faster,5.40,199871,388485,44.64409226701572,0.9923293376963348,0.5706174136125657
C:\Video Compression\Files\Input\mars-20030905.avi,1920,1080,15240,25.000,381,8236967,15702834,1,0.812 %,98 %,fast,6.81,209436,407075,44.832092620418855,0.9925568298429316,0.5741584188481678
C:\Video Compression\Files\Input\mars-20030905.avi,1920,1080,15240,25.000,381,8236967,15702834,1,0.812 %,98 %,medium,11.89,231741,450430,45.06139706020944,0.9926243089005232,0.5824571623036652
C:\Video Compression\Files\Input\mars-20030905.avi,1920,1080,15240,25.000,381,8236967,15702834,1,0.812 %,98 %,slow,16.33,268326,521539,45.53361952617801,0.9929322643979056,0.5954153979057595
C:\Video Compression\Files\Input\mars-20030905.avi,1920,1080,15240,25.000,381,8236967,15702834,1,0.812 %,98 %,slower,38.95,245196,476581,45.525349918848164,0.9929162853403147,0.5961588952879584
