frame,value
1390,0.525613
1391,0.470586
1392,0.461246
1393,0.501075
1394,0.538534
1395,0.600210
1396,0.476965
1397,0.480406
1398,0.488706
1399,0.514099
1400,0.564629
1401,0.512669
1402,0.516943
1403,0.529215
1404,0.525126
1405,0.576843
1406,0.534975
1407,0.537306
1408,0.549488
1409,0.542140
1410,0.623531
1411,0.579933
1412,0.562182
1413,0.571519
1414,0.587540
1415,0.631934
1416,0.582103
1417,0.571949
1418,0.578612
1419,0.574597
1420,0.636008
1421,0.609569
1422,0.595544
1423,0.597893
1424,0.573657
1425,0.613117
1426,0.602957
1427,0.552653
1428,0.571747
1429,0.613560
1430,0.645416
1431,0.591114
1432,0.601099
1433,0.605524
1434,0.621177
1435,0.645824
1436,0.602014
1437,0.580579
1438,0.575106
1439,0.587164
1440,0.653161
1441,0.606723
1442,0.601892
1443,0.589137
1444,0.605952
1445,0.643267
1446,0.614374
1447,0.609855
1448,0.616021
1449,0.621200
1450,0.640320
1451,0.589331
1452,0.585907
1453,0.599639
1454,0.614579
1455,0.638101
1456,0.604634
1457,0.602190
1458,0.607483
1459,0.608709
1460,0.663143
1461,0.654985
1462,0.649704
1463,0.640257
1464,0.651145
1465,0.676603
1466,0.663565
1467,0.657598
1468,0.650617
1469,0.654479
1470,0.672749
1471,0.660133
1472,0.663382
1473,0.666941
1474,0.670455
1475,0.688051
1476,0.676762
1477,0.667599
1478,0.672684
1479,0.675593
1480,0.691273
1481,0.680723
1482,0.673612
1483,0.677596
1484,0.680528
1485,0.693677
1486,0.681553
1487,0.678596
1488,0.674863
1489,0.683361
1490,0.694436
1491,0.677101
1492,0.675116
1493,0.672228
1494,0.674373
1495,0.682596
1496,0.677861
1497,0.674643
1498,0.660160
1499,0.652572
1500,0.727125
1501,0.701493
1502,0.680697
1503,0.655854
1504,0.658666
1505,0.669254
1506,0.630176
1507,0.630444
1508,0.638142
1509,0.659888
1510,0.675552
1511,0.674640
1512,0.640640
1513,0.660794
1514,0.670073
1515,0.685194
1516,0.679823
1517,0.673568
1518,0.673928
1519,0.676562
1520,0.689484
1521,0.678672
1522,0.669580
1523,0.674331
1524,0.675273
1525,0.685373
1526,0.677751
1527,0.672682
1528,0.674583
1529,0.672597
1530,0.682268
1531,0.690408
1532,0.688843
1533,0.689497
1534,0.689048
1535,0.696810
1536,0.689780
1537,0.685277
1538,0.683844
1539,0.687443
1540,0.697194
1541,0.687151
1542,0.681599
1543,0.681402
1544,0.291270
1545,0.426727
1546,0.180888
1547,0.323247
1548,0.261357
1549,0.245539
1550,0.313725
1551,0.248441
1552,0.361569
1553,0.246120
1554,0.083357
1555,0.151425
1556,0.470837
1557,0.329931
1558,0.285025
1559,0.329753
1560,0.127241
1561,0.295690
1562,0.310423
1563,0.360688
1564,0.532718
1565,0.237787
1566,0.279558
1567,0.498141
1568,0.351237
1569,0.544089
1570,0.502840
1571,0.363718
1572,0.226325
1573,0.468892
1574,0.426737
1575,0.430734
1576,0.426226
1577,0.487333
1578,0.506566
1579,0.267457
1580,0.299232
1581,0.073455
1582,0.105346
1583,0.232491
1584,0.255482
1585,0.167300
1586,0.344155
1587,0.357821
1588,0.477078
1589,0.302853
1590,0.226067
1591,0.303962
1592,0.401245
1593,0.559428
1594,0.430669
1595,0.369784
1596,0.258783
1597,0.314162
1598,0.336610
1599,0.167110
1600,0.172538
1601,0.342445
1602,0.180570
1603,0.303907
1604,0.303102
1605,0.237182
1606,0.501759
1607,0.351169
1608,0.343389
1609,0.479442
1610,0.567855
1611,0.522683
1612,0.492645
1613,0.421139
1614,0.565190
1615,0.589387
1616,0.533428
1617,0.620771
1618,0.589387
1619,0.345986
1620,0.375880
1621,0.580664
1622,0.525845
1623,0.530072
1624,0.620481
1625,0.398971
1626,0.358910
1627,0.414949
1628,0.358470
